	antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	dataset	prior	confidence+prior
11322	unsurprisingly,	MNLI.entailment	4477.0	134364.0	988.0	0.221	0.661	-0.001	0.855	MNLI	0.334	22.1 (33.4)
12974	also,	STAC.no_relation	118.0	2543.0	26.0	0.22	1.081	0.0	1.021	STAC	0.213	22.0 (21.3)
11320	in_turn,	MNLI.neutral	11425.0	134009.0	2515.0	0.22	0.661	-0.003	0.855	MNLI	0.333	22.0 (33.3)
11323	on_the_contrary,	MNLI.entailment	4499.0	134364.0	990.0	0.22	0.659	-0.001	0.854	MNLI	0.334	22.0 (33.4)
1411	notably,	PDTB.Restatement	382.0	2693.0	84.0	0.22	1.152	0.001	1.037	PDTBf	0.083	22.0 (8.3)
3698	maybe,	SwitchBoard.Uninterpretable	296.0	3884.0	65.0	0.22	1.19	0.0	1.045	SwitchBoard	0.192	22.0 (19.2)
11324	presumably,	MNLI.entailment	2292.0	134364.0	503.0	0.219	0.657	-0.001	0.853	MNLI	0.334	21.9 (33.4)
2082	then,	PDTB.Conjunction	155.0	3158.0	34.0	0.219	0.98	-0.0	0.994	PDTBf	0.097	21.9 (9.7)
278	and	PDTB.Contingency	155.0	3808.0	34.0	0.219	1.081	0.0	1.021	PDTB	0.117	21.9 (11.7)
12982	especially,	STAC.no_relation	169.0	2543.0	37.0	0.219	1.074	0.0	1.019	STAC	0.213	21.9 (21.3)
10396	supposedly,	Cola.not-well-formed	224.0	2850.0	49.0	0.219	0.736	-0.002	0.9	Cola	0.297	21.9 (29.7)
11325	nationally,	MNLI.contradiction	1217.0	134101.0	266.0	0.219	0.656	-0.0	0.853	MNLI	0.333	21.9 (33.3)
2572	or,	MRDA.Rising Tone	380.0	1031.0	83.0	0.218	3.414	0.004	1.198	MRDA	0.07	21.8 (7.0)
1298	yet,	PDTB.Contrast	156.0	1767.0	34.0	0.218	1.741	0.001	1.119	PDTBf	0.054	21.8 (5.4)
104	immediately,	PDTB.Temporal	101.0	786.0	22.0	0.218	5.202	0.001	1.225	PDTB	0.024	21.8 (2.4)
11326	thereafter,	MNLI.neutral	1212.0	134009.0	264.0	0.218	0.654	-0.0	0.853	MNLI	0.333	21.8 (33.3)
1125	immediately,	PDTB.Expansion	101.0	7633.0	22.0	0.218	0.536	-0.001	0.759	PDTB	0.234	21.8 (23.4)
11328	personally,	MNLI.entailment	3395.0	134364.0	738.0	0.217	0.651	-0.001	0.851	MNLI	0.334	21.7 (33.4)
3611	sometimes,	SwitchBoard.Statement-non-opinion	106.0	3167.0	23.0	0.217	1.442	0.0	1.085	SwitchBoard	0.156	21.7 (15.6)
11327	supposedly,	MNLI.contradiction	3708.0	134101.0	804.0	0.217	0.651	-0.001	0.851	MNLI	0.333	21.7 (33.3)
906	historically,	PDTB.Entrel	148.0	4419.0	32.0	0.216	0.918	-0.0	0.975	PDTB	0.135	21.6 (13.5)
11329	again,	MNLI.neutral	1305.0	134009.0	281.0	0.215	0.647	-0.0	0.85	MNLI	0.333	21.5 (33.3)
11330	truly,	MNLI.contradiction	2455.0	134101.0	528.0	0.215	0.645	-0.001	0.85	MNLI	0.333	21.5 (33.3)
12214	ideally,	QQP.duplicate	335.0	120732.0	72.0	0.215	0.582	-0.0	0.803	QQP	0.369	21.5 (36.9)
1430	initially,	PDTB.Restatement	135.0	2693.0	29.0	0.215	1.126	0.0	1.031	PDTBf	0.083	21.5 (8.3)
11331	increasingly,	MNLI.contradiction	1397.0	134101.0	300.0	0.215	0.645	-0.0	0.849	MNLI	0.333	21.5 (33.3)
11332	coincidentally,	MNLI.contradiction	4666.0	134101.0	1002.0	0.215	0.645	-0.001	0.849	MNLI	0.333	21.5 (33.3)
11333	alternately,	MNLI.neutral	941.0	134009.0	201.0	0.214	0.642	-0.0	0.848	MNLI	0.333	21.4 (33.3)
300	personally,	PDTB.Contingency	103.0	3808.0	22.0	0.214	1.053	0.0	1.014	PDTB	0.117	21.4 (11.7)
2569	really,	MRDA.Understanding Check	403.0	769.0	86.0	0.213	4.472	0.004	1.211	MRDA	0.052	21.3 (5.2)
11334	presumably,	MNLI.contradiction	2292.0	134101.0	489.0	0.213	0.64	-0.001	0.848	MNLI	0.333	21.3 (33.3)
12811	so,	STAC.Acknowledgement	188.0	1263.0	40.0	0.213	2.102	0.002	1.142	STAC	0.106	21.3 (10.6)
11337	anyway,	MNLI.entailment	1453.0	134364.0	307.0	0.211	0.633	-0.0	0.845	MNLI	0.334	21.1 (33.4)
916	by_then	PDTB.Entrel	109.0	4419.0	23.0	0.211	0.896	-0.0	0.969	PDTB	0.135	21.1 (13.5)
11335	oddly,	MNLI.neutral	877.0	134009.0	185.0	0.211	0.634	-0.0	0.845	MNLI	0.333	21.1 (33.3)
11336	apparently,	MNLI.contradiction	2641.0	134101.0	556.0	0.211	0.632	-0.001	0.845	MNLI	0.333	21.1 (33.3)
918	undoubtedly,	PDTB.Entrel	114.0	4419.0	24.0	0.211	0.894	-0.0	0.968	PDTB	0.135	21.1 (13.5)
917	yet,	PDTB.Entrel	209.0	4419.0	44.0	0.211	0.894	-0.0	0.968	PDTB	0.135	21.1 (13.5)
11339	honestly,	MNLI.entailment	2057.0	134364.0	433.0	0.211	0.631	-0.001	0.844	MNLI	0.334	21.1 (33.4)
1126	previously,	PDTB.Expansion	162.0	7633.0	34.0	0.21	0.516	-0.002	0.751	PDTB	0.234	21.0 (23.4)
11338	as_a_result,	MNLI.contradiction	1311.0	134101.0	275.0	0.21	0.63	-0.0	0.844	MNLI	0.333	21.0 (33.3)
1127	currently,	PDTB.Expansion	334.0	7633.0	70.0	0.21	0.515	-0.004	0.751	PDTB	0.234	21.0 (23.4)
11340	together,	MNLI.contradiction	616.0	134101.0	129.0	0.209	0.629	-0.0	0.843	MNLI	0.333	20.9 (33.3)
14666	essentially,	SUBJ.subjective	129.0	4514.0	27.0	0.209	0.417	-0.004	0.63	SUBJ	0.502	20.9 (50.2)
922	simultaneously	PDTB.Entrel	110.0	4419.0	23.0	0.209	0.888	-0.0	0.967	PDTB	0.135	20.9 (13.5)
11342	and	MNLI.contradiction	8192.0	134101.0	1710.0	0.209	0.626	-0.003	0.843	MNLI	0.333	20.9 (33.3)
4872	and	Verifiability.experiential	115.0	900.0	24.0	0.209	1.472	0.001	1.085	Verifiability	0.142	20.9 (14.2)
4880	and	Verifiability.non-experiential	115.0	987.0	24.0	0.209	1.342	0.001	1.067	Verifiability	0.156	20.9 (15.6)
11343	plus,	MNLI.contradiction	1203.0	134101.0	251.0	0.209	0.626	-0.0	0.843	MNLI	0.333	20.9 (33.3)
3748	personally,	SwitchBoard.Uninterpretable	211.0	3884.0	44.0	0.209	1.13	0.0	1.03	SwitchBoard	0.192	20.9 (19.2)
11341	on_the_contrary,	MNLI.neutral	4499.0	134009.0	938.0	0.208	0.626	-0.001	0.843	MNLI	0.333	20.8 (33.3)
3539	so,	SwitchBoard.Wh-Question	962.0	1164.0	200.0	0.208	3.758	0.007	1.193	SwitchBoard	0.057	20.8 (5.7)
11344	in_sum,	MNLI.contradiction	2123.0	134101.0	440.0	0.207	0.622	-0.001	0.841	MNLI	0.333	20.7 (33.3)
11345	hence,	MNLI.contradiction	637.0	134101.0	132.0	0.207	0.622	-0.0	0.841	MNLI	0.333	20.7 (33.3)
11346	usually,	MNLI.entailment	1792.0	134364.0	370.0	0.206	0.618	-0.001	0.839	MNLI	0.334	20.6 (33.4)
1312	now,	PDTB.Contrast	126.0	1767.0	26.0	0.206	1.648	0.001	1.102	PDTBf	0.054	20.6 (5.4)
11347	hopefully,	MNLI.entailment	1197.0	134364.0	247.0	0.206	0.618	-0.0	0.839	MNLI	0.334	20.6 (33.4)
2946	simultaneously	MRDA.Statement	97.0	3244.0	20.0	0.206	1.024	0.0	1.006	MRDA	0.221	20.6 (22.1)
10402	suddenly,	Cola.not-well-formed	384.0	2850.0	79.0	0.206	0.693	-0.004	0.885	Cola	0.297	20.6 (29.7)
11349	apparently,	MNLI.entailment	2641.0	134364.0	542.0	0.205	0.615	-0.001	0.838	MNLI	0.334	20.5 (33.4)
11350	frankly,	MNLI.entailment	2238.0	134364.0	459.0	0.205	0.614	-0.001	0.838	MNLI	0.334	20.5 (33.4)
11963	honestly,	SST-2.positive	122.0	33784.0	25.0	0.205	0.368	-0.001	0.557	SST-2	0.557	20.5 (55.7)
11348	strangely,	MNLI.neutral	3097.0	134009.0	634.0	0.205	0.615	-0.001	0.839	MNLI	0.333	20.5 (33.3)
1495	rather,	PDTB.Restatement	142.0	2693.0	29.0	0.204	1.07	0.0	1.017	PDTBf	0.083	20.4 (8.3)
3537	personally,	SwitchBoard.Statement-opinion	211.0	1048.0	43.0	0.204	4.092	0.002	1.193	SwitchBoard	0.052	20.4 (5.2)
12215	perhaps,	QQP.duplicate	113.0	120732.0	23.0	0.204	0.551	-0.0	0.792	QQP	0.369	20.4 (36.9)
2269	significantly,	PDTB.Cause	192.0	3745.0	39.0	0.203	0.765	-0.001	0.922	PDTBf	0.115	20.3 (11.5)
12821	absolutely,	STAC.Acknowledgement	799.0	1263.0	162.0	0.203	2.003	0.007	1.127	STAC	0.106	20.3 (10.6)
11351	really,	MNLI.neutral	3483.0	134009.0	706.0	0.203	0.609	-0.001	0.837	MNLI	0.333	20.3 (33.3)
3533	surely,	SwitchBoard.Declarative Yes-No-Question	109.0	808.0	22.0	0.202	5.256	0.001	1.205	SwitchBoard	0.04	20.2 (4.0)
2582	seriously,	MRDA.Rising Tone	218.0	1031.0	44.0	0.202	3.155	0.002	1.173	MRDA	0.07	20.2 (7.0)
939	nonetheless	PDTB.Entrel	124.0	4419.0	25.0	0.202	0.856	-0.0	0.958	PDTB	0.135	20.2 (13.5)
11354	supposedly,	MNLI.entailment	3708.0	134364.0	745.0	0.201	0.602	-0.001	0.834	MNLI	0.334	20.1 (33.4)
12216	in_particular,	QQP.duplicate	1195.0	120732.0	240.0	0.201	0.544	-0.001	0.789	QQP	0.369	20.1 (36.9)
11352	because_of_this	MNLI.contradiction	1415.0	134101.0	284.0	0.201	0.602	-0.0	0.834	MNLI	0.333	20.1 (33.3)
2163	indeed,	PDTB.Conjunction	344.0	3158.0	69.0	0.201	0.896	-0.001	0.971	PDTBf	0.097	20.1 (9.7)
11353	obviously,	MNLI.contradiction	1244.0	134101.0	249.0	0.2	0.601	-0.0	0.834	MNLI	0.333	20.0 (33.3)
943	arguably,	PDTB.Entrel	120.0	4419.0	24.0	0.2	0.85	-0.0	0.956	PDTB	0.135	20.0 (13.5)
171	now,	PDTB.Comparison	170.0	2124.0	34.0	0.2	1.767	0.001	1.109	PDTB	0.065	20.0 (6.5)
11357	in_the_end,	MNLI.entailment	1541.0	134364.0	308.0	0.2	0.599	-0.001	0.833	MNLI	0.334	20.0 (33.4)
11355	accordingly	MNLI.neutral	891.0	134009.0	178.0	0.2	0.6	-0.0	0.834	MNLI	0.333	20.0 (33.3)
11358	afterward	MNLI.entailment	216.0	134364.0	43.0	0.199	0.596	-0.0	0.832	MNLI	0.334	19.9 (33.4)
11356	otherwise,	MNLI.neutral	1980.0	134009.0	394.0	0.199	0.598	-0.001	0.833	MNLI	0.333	19.9 (33.3)
12217	likewise,	QQP.duplicate	4930.0	120732.0	979.0	0.199	0.538	-0.003	0.787	QQP	0.369	19.9 (36.9)
14668	sadly,	SUBJ.objective	136.0	4485.0	27.0	0.199	0.398	-0.005	0.626	SUBJ	0.498	19.9 (49.8)
2174	meaning,	PDTB.Conjunction	157.0	3158.0	31.0	0.197	0.882	-0.0	0.967	PDTBf	0.097	19.7 (9.7)
11359	perhaps,	MNLI.contradiction	765.0	134101.0	151.0	0.197	0.592	-0.0	0.831	MNLI	0.333	19.7 (33.3)
847	instead,	PDTB.Contingency	152.0	3808.0	30.0	0.197	0.973	-0.0	0.993	PDTB	0.117	19.7 (11.7)
11361	in_fact,	MNLI.contradiction	8555.0	134101.0	1683.0	0.197	0.59	-0.003	0.83	MNLI	0.333	19.7 (33.3)
3522	honestly,	SwitchBoard.Hedge	122.0	315.0	24.0	0.197	13.142	0.001	1.226	SwitchBoard	0.016	19.7 (1.6)
11362	locally,	MNLI.contradiction	1358.0	134101.0	267.0	0.197	0.59	-0.0	0.83	MNLI	0.333	19.7 (33.3)
1283	already,	PDTB.Instantiation	413.0	1202.0	81.0	0.196	2.302	0.003	1.138	PDTBf	0.037	19.6 (3.7)
3873	actually,	SwitchBoard.Uninterpretable	369.0	3884.0	72.0	0.195	1.057	0.0	1.013	SwitchBoard	0.192	19.5 (19.2)
11926	here,	SST-2.negative	303.0	26831.0	59.0	0.195	0.44	-0.001	0.692	SST-2	0.443	19.5 (44.3)
959	personally,	PDTB.Entrel	103.0	4419.0	20.0	0.194	0.825	-0.0	0.949	PDTB	0.135	19.4 (13.5)
2189	in_turn,	PDTB.Conjunction	201.0	3158.0	39.0	0.194	0.867	-0.0	0.963	PDTBf	0.097	19.4 (9.7)
13322	absolutely,	STAC.no_relation	799.0	2543.0	155.0	0.194	0.952	-0.001	0.988	STAC	0.213	19.4 (21.3)
12219	truthfully,	QQP.duplicate	196.0	120732.0	38.0	0.194	0.525	-0.0	0.782	QQP	0.369	19.4 (36.9)
12785	or,	STAC.Q_Elab	212.0	550.0	41.0	0.193	4.387	0.003	1.185	STAC	0.046	19.3 (4.6)
11364	further,	MNLI.contradiction	560.0	134101.0	108.0	0.193	0.579	-0.0	0.826	MNLI	0.333	19.3 (33.3)
11366	importantly,	MNLI.entailment	1655.0	134364.0	318.0	0.192	0.576	-0.001	0.825	MNLI	0.334	19.2 (33.4)
11365	for_instance	MNLI.contradiction	250.0	134101.0	48.0	0.192	0.576	-0.0	0.825	MNLI	0.333	19.2 (33.3)
13336	so,	STAC.no_relation	188.0	2543.0	36.0	0.191	0.94	-0.0	0.985	STAC	0.213	19.1 (21.3)
185	instead,	PDTB.Comparison	152.0	2124.0	29.0	0.191	1.686	0.001	1.096	PDTB	0.065	19.1 (6.5)
2282	in_fact,	PDTB.Cause	168.0	3745.0	32.0	0.19	0.718	-0.001	0.907	PDTBf	0.115	19.0 (11.5)
4882	probably,	Verifiability.experiential	205.0	900.0	39.0	0.19	1.341	0.002	1.06	Verifiability	0.142	19.0 (14.2)
4886	probably,	Verifiability.non-experiential	205.0	987.0	39.0	0.19	1.223	0.001	1.043	Verifiability	0.156	19.0 (15.6)
13815	separately,	STS.dissimilar	489.0	1902.0	93.0	0.19	0.725	-0.005	0.911	STS	0.435	19.0 (43.5)
3691	actually,	SwitchBoard.Statement-non-opinion	369.0	3167.0	70.0	0.19	1.26	0.001	1.048	SwitchBoard	0.156	19.0 (15.6)
11368	typically,	MNLI.entailment	907.0	134364.0	172.0	0.19	0.568	-0.0	0.822	MNLI	0.334	19.0 (33.4)
11367	clearly,	MNLI.contradiction	3444.0	134101.0	653.0	0.19	0.569	-0.001	0.823	MNLI	0.333	19.0 (33.3)
888	in_fact,	PDTB.Contingency	190.0	3808.0	36.0	0.189	0.934	-0.0	0.983	PDTB	0.117	18.9 (11.7)
3693	maybe,	SwitchBoard.Statement-non-opinion	296.0	3167.0	56.0	0.189	1.257	0.001	1.048	SwitchBoard	0.156	18.9 (15.6)
2008	unsurprisingly,	PDTB.Restatement	180.0	2693.0	34.0	0.189	0.99	-0.0	0.998	PDTBf	0.083	18.9 (8.3)
2594	though,	MRDA.Offer	143.0	1042.0	27.0	0.189	2.92	0.001	1.153	MRDA	0.071	18.9 (7.1)
11369	absolutely,	MNLI.contradiction	4125.0	134101.0	778.0	0.189	0.566	-0.001	0.822	MNLI	0.333	18.9 (33.3)
12784	probably,	STAC.Contrast	403.0	461.0	76.0	0.189	5.104	0.005	1.187	STAC	0.039	18.9 (3.9)
11370	elsewhere,	MNLI.neutral	697.0	134009.0	131.0	0.188	0.564	-0.0	0.821	MNLI	0.333	18.8 (33.3)
11371	only,	MNLI.neutral	8437.0	134009.0	1579.0	0.187	0.562	-0.003	0.821	MNLI	0.333	18.7 (33.3)
13836	by_comparison,	STS.similar	107.0	2467.0	20.0	0.187	0.549	-0.002	0.811	STS	0.565	18.7 (56.5)
11373	rather,	MNLI.entailment	1499.0	134364.0	279.0	0.186	0.558	-0.001	0.818	MNLI	0.334	18.6 (33.4)
11372	altogether,	MNLI.contradiction	3399.0	134101.0	631.0	0.186	0.557	-0.001	0.819	MNLI	0.333	18.6 (33.3)
976	already,	PDTB.Entrel	509.0	4419.0	94.0	0.185	0.784	-0.001	0.938	PDTB	0.135	18.5 (13.5)
14669	but	SUBJ.subjective	130.0	4514.0	24.0	0.185	0.368	-0.005	0.611	SUBJ	0.502	18.5 (50.2)
4212	well,	SwitchBoard.Uninterpretable	1061.0	3884.0	195.0	0.184	0.996	-0.0	0.999	SwitchBoard	0.192	18.4 (19.2)
982	but	PDTB.Entrel	185.0	4419.0	34.0	0.184	0.781	-0.001	0.937	PDTB	0.135	18.4 (13.5)
12221	well,	QQP.duplicate	1019.0	120732.0	187.0	0.184	0.497	-0.001	0.772	QQP	0.369	18.4 (36.9)
3318	probably,	MRDA.Statement	1668.0	3244.0	306.0	0.183	0.911	-0.002	0.978	MRDA	0.221	18.3 (22.1)
12791	maybe,	STAC.Contrast	191.0	461.0	35.0	0.183	4.96	0.002	1.179	STAC	0.039	18.3 (3.9)
1296	indeed,	PDTB.Instantiation	344.0	1202.0	63.0	0.183	2.15	0.002	1.12	PDTBf	0.037	18.3 (3.7)
12840	well,	STAC.Acknowledgement	1114.0	1263.0	204.0	0.183	1.809	0.007	1.1	STAC	0.106	18.3 (10.6)
1357	still,	PDTB.Contrast	153.0	1767.0	28.0	0.183	1.461	0.001	1.071	PDTBf	0.054	18.3 (5.4)
11374	curiously,	MNLI.neutral	4112.0	134009.0	751.0	0.183	0.549	-0.002	0.816	MNLI	0.333	18.3 (33.3)
3717	probably,	SwitchBoard.Statement-non-opinion	1348.0	3167.0	246.0	0.182	1.213	0.002	1.039	SwitchBoard	0.156	18.2 (15.6)
3718	though,	SwitchBoard.Statement-non-opinion	159.0	3167.0	29.0	0.182	1.212	0.0	1.039	SwitchBoard	0.156	18.2 (15.6)
907	altogether,	PDTB.Contingency	236.0	3808.0	43.0	0.182	0.898	-0.0	0.975	PDTB	0.117	18.2 (11.7)
3326	namely,	MRDA.Statement	110.0	3244.0	20.0	0.182	0.903	-0.0	0.976	MRDA	0.221	18.2 (22.1)
11931	anyway,	SST-2.negative	209.0	26831.0	38.0	0.182	0.411	-0.001	0.681	SST-2	0.443	18.2 (44.3)
2121	as_a_result,	PDTB.Restatement	232.0	2693.0	42.0	0.181	0.949	-0.0	0.988	PDTBf	0.083	18.1 (8.3)
1302	notably,	PDTB.Instantiation	382.0	1202.0	69.0	0.181	2.121	0.003	1.116	PDTBf	0.037	18.1 (3.7)
11375	instead,	MNLI.entailment	1456.0	134364.0	262.0	0.18	0.539	-0.001	0.812	MNLI	0.334	18.0 (33.4)
12222	technically,	QQP.duplicate	117.0	120732.0	21.0	0.179	0.486	-0.0	0.769	QQP	0.369	17.9 (36.9)
2131	for_instance	PDTB.Restatement	212.0	2693.0	38.0	0.179	0.939	-0.0	0.986	PDTBf	0.083	17.9 (8.3)
2133	already,	PDTB.Restatement	413.0	2693.0	74.0	0.179	0.939	-0.0	0.986	PDTBf	0.083	17.9 (8.3)
11932	in_the_meantime,	SST-2.negative	201.0	26831.0	36.0	0.179	0.405	-0.001	0.679	SST-2	0.443	17.9 (44.3)
988	in_turn,	PDTB.Entrel	246.0	4419.0	44.0	0.179	0.76	-0.001	0.931	PDTB	0.135	17.9 (13.5)
2599	personally,	MRDA.Offer	157.0	1042.0	28.0	0.178	2.758	0.001	1.138	MRDA	0.071	17.8 (7.1)
11377	although,	MNLI.entailment	2199.0	134364.0	391.0	0.178	0.533	-0.001	0.81	MNLI	0.334	17.8 (33.4)
991	instead,	PDTB.Entrel	152.0	4419.0	27.0	0.178	0.755	-0.0	0.93	PDTB	0.135	17.8 (13.5)
11378	significantly,	MNLI.entailment	2011.0	134364.0	357.0	0.178	0.532	-0.001	0.81	MNLI	0.334	17.8 (33.4)
992	presumably,	PDTB.Entrel	248.0	4419.0	44.0	0.177	0.754	-0.001	0.929	PDTB	0.135	17.7 (13.5)
1367	frankly,	PDTB.Contrast	164.0	1767.0	29.0	0.177	1.412	0.001	1.063	PDTBf	0.054	17.7 (5.4)
2142	frankly,	PDTB.Restatement	164.0	2693.0	29.0	0.177	0.927	-0.0	0.983	PDTBf	0.083	17.7 (8.3)
11376	by_contrast,	MNLI.neutral	2110.0	134009.0	373.0	0.177	0.531	-0.001	0.81	MNLI	0.333	17.7 (33.3)
12223	similarly,	QQP.duplicate	2956.0	120732.0	521.0	0.176	0.477	-0.002	0.766	QQP	0.369	17.6 (36.9)
1371	presumably,	PDTB.Contrast	199.0	1767.0	35.0	0.176	1.405	0.001	1.061	PDTBf	0.054	17.6 (5.4)
4731	later,	Emergent.observing	114.0	864.0	20.0	0.175	0.474	-0.009	0.764	Emergent	0.37	17.5 (37.0)
921	meantime,	PDTB.Contingency	171.0	3808.0	30.0	0.175	0.865	-0.0	0.967	PDTB	0.117	17.5 (11.7)
11379	but	MNLI.neutral	3798.0	134009.0	666.0	0.175	0.527	-0.001	0.809	MNLI	0.333	17.5 (33.3)
2147	ironically,	PDTB.Restatement	177.0	2693.0	31.0	0.175	0.918	-0.0	0.981	PDTBf	0.083	17.5 (8.3)
2233	ironically,	PDTB.Conjunction	177.0	3158.0	31.0	0.175	0.783	-0.001	0.941	PDTBf	0.097	17.5 (9.7)
13388	well,	STAC.no_relation	1114.0	2543.0	195.0	0.175	0.859	-0.003	0.965	STAC	0.213	17.5 (21.3)
1373	instead,	PDTB.Contrast	120.0	1767.0	21.0	0.175	1.398	0.0	1.06	PDTBf	0.054	17.5 (5.4)
3354	mostly,	MRDA.Statement	183.0	3244.0	32.0	0.175	0.869	-0.0	0.968	MRDA	0.221	17.5 (22.1)
11380	realistically,	MNLI.entailment	2434.0	134364.0	425.0	0.175	0.523	-0.001	0.807	MNLI	0.334	17.5 (33.4)
2603	or,	MRDA.Offer	380.0	1042.0	66.0	0.174	2.686	0.003	1.132	MRDA	0.071	17.4 (7.1)
3551	actually,	SwitchBoard.Agree/Accept	369.0	743.0	64.0	0.173	4.912	0.002	1.167	SwitchBoard	0.037	17.3 (3.7)
212	presumably,	PDTB.Comparison	248.0	2124.0	43.0	0.173	1.532	0.001	1.073	PDTB	0.065	17.3 (6.5)
926	collectively,	PDTB.Contingency	127.0	3808.0	22.0	0.173	0.854	-0.0	0.964	PDTB	0.117	17.3 (11.7)
13394	seriously,	STAC.no_relation	424.0	2543.0	73.0	0.172	0.845	-0.001	0.962	STAC	0.213	17.2 (21.3)
12827	personally,	STAC.Elaboration	134.0	925.0	23.0	0.172	2.315	0.001	1.118	STAC	0.077	17.2 (7.7)
2240	presumably,	PDTB.Conjunction	199.0	3158.0	34.0	0.171	0.763	-0.001	0.936	PDTBf	0.097	17.1 (9.7)
2580	seriously,	MRDA.Wh-Question	218.0	342.0	37.0	0.17	7.997	0.002	1.179	MRDA	0.023	17.0 (2.3)
219	nonetheless	PDTB.Comparison	124.0	2124.0	21.0	0.169	1.497	0.0	1.068	PDTB	0.065	16.9 (6.5)
11935	altogether,	SST-2.negative	1572.0	26831.0	266.0	0.169	0.382	-0.007	0.671	SST-2	0.443	16.9 (44.3)
11382	for_example	MNLI.entailment	243.0	134364.0	41.0	0.169	0.505	-0.0	0.801	MNLI	0.334	16.9 (33.4)
11383	currently,	MNLI.entailment	4128.0	134364.0	696.0	0.169	0.505	-0.002	0.801	MNLI	0.334	16.9 (33.4)
13398	again,	STAC.no_relation	629.0	2543.0	106.0	0.169	0.827	-0.002	0.958	STAC	0.213	16.9 (21.3)
11381	conversely	MNLI.neutral	8807.0	134009.0	1480.0	0.168	0.505	-0.004	0.802	MNLI	0.333	16.8 (33.3)
11384	by_then	MNLI.entailment	1681.0	134364.0	282.0	0.168	0.503	-0.001	0.8	MNLI	0.334	16.8 (33.4)
2311	then,	PDTB.Cause	155.0	3745.0	26.0	0.168	0.632	-0.001	0.883	PDTBf	0.115	16.8 (11.5)
3797	now,	SwitchBoard.Statement-non-opinion	185.0	3167.0	31.0	0.168	1.113	0.0	1.021	SwitchBoard	0.156	16.8 (15.6)
220	still,	PDTB.Comparison	215.0	2124.0	36.0	0.167	1.48	0.001	1.065	PDTB	0.065	16.7 (6.5)
2248	namely,	PDTB.Conjunction	227.0	3158.0	38.0	0.167	0.748	-0.001	0.932	PDTBf	0.097	16.7 (9.7)
13820	similarly,	STS.dissimilar	120.0	1902.0	20.0	0.167	0.635	-0.002	0.885	STS	0.435	16.7 (43.5)
11385	overall,	MNLI.contradiction	1086.0	134101.0	181.0	0.167	0.5	-0.0	0.8	MNLI	0.333	16.7 (33.3)
3367	again,	MRDA.Statement	204.0	3244.0	34.0	0.167	0.828	-0.0	0.958	MRDA	0.221	16.7 (22.1)
3369	and	MRDA.Statement	643.0	3244.0	107.0	0.166	0.827	-0.001	0.958	MRDA	0.221	16.6 (22.1)
3819	only,	SwitchBoard.Statement-non-opinion	667.0	3167.0	110.0	0.165	1.096	0.0	1.017	SwitchBoard	0.156	16.5 (15.6)
3373	especially,	MRDA.Statement	340.0	3244.0	56.0	0.165	0.818	-0.001	0.956	MRDA	0.221	16.5 (22.1)
2314	separately,	PDTB.Cause	743.0	3745.0	122.0	0.164	0.619	-0.005	0.879	PDTBf	0.115	16.4 (11.5)
2172	in_turn,	PDTB.Restatement	201.0	2693.0	33.0	0.164	0.86	-0.0	0.968	PDTBf	0.083	16.4 (8.3)
11386	amazingly,	MNLI.entailment	2238.0	134364.0	367.0	0.164	0.491	-0.001	0.797	MNLI	0.334	16.4 (33.4)
11387	however	MNLI.entailment	6239.0	134364.0	1023.0	0.164	0.491	-0.003	0.797	MNLI	0.334	16.4 (33.4)
13406	really,	STAC.no_relation	453.0	2543.0	74.0	0.163	0.801	-0.001	0.952	STAC	0.213	16.3 (21.3)
11388	oddly,	MNLI.entailment	877.0	134364.0	143.0	0.163	0.488	-0.0	0.796	MNLI	0.334	16.3 (33.4)
2316	initially,	PDTB.Cause	135.0	3745.0	22.0	0.163	0.614	-0.001	0.878	PDTBf	0.115	16.3 (11.5)
13380	maybe,	STAC.Question_answer_pair	191.0	2353.0	31.0	0.162	0.861	-0.0	0.969	STAC	0.197	16.2 (19.7)
2264	already,	PDTB.Conjunction	413.0	3158.0	67.0	0.162	0.725	-0.002	0.927	PDTBf	0.097	16.2 (9.7)
4438	or,	SwitchBoard.Uninterpretable	1412.0	3884.0	229.0	0.162	0.879	-0.002	0.973	SwitchBoard	0.192	16.2 (19.2)
1006	overall,	PDTB.Entrel	148.0	4419.0	24.0	0.162	0.689	-0.001	0.913	PDTB	0.135	16.2 (13.5)
1260	elsewhere,	PDTB.List	253.0	339.0	41.0	0.162	6.746	0.002	1.165	PDTBf	0.01	16.2 (1.0)
12225	furthermore	QQP.duplicate	179.0	120732.0	29.0	0.162	0.439	-0.0	0.753	QQP	0.369	16.2 (36.9)
229	meaning,	PDTB.Comparison	161.0	2124.0	26.0	0.161	1.427	0.0	1.058	PDTB	0.065	16.1 (6.5)
2587	also,	MRDA.Wh-Question	180.0	342.0	29.0	0.161	7.591	0.002	1.167	MRDA	0.023	16.1 (2.3)
11389	certainly,	MNLI.contradiction	1832.0	134101.0	295.0	0.161	0.483	-0.001	0.795	MNLI	0.333	16.1 (33.3)
2583	or,	MRDA.Yes-No-question	380.0	254.0	61.0	0.161	10.184	0.003	1.172	MRDA	0.017	16.1 (1.7)
11390	alternately,	MNLI.contradiction	941.0	134101.0	151.0	0.16	0.482	-0.0	0.794	MNLI	0.333	16.0 (33.3)
